#{"t_start": 1785052232.3328807, "env_id": "None"}
r,l,t,success,crossing_xy_error,touched_backboard,has_fallen,parameter_l2,mean_ctrl_delta
9.663636,1,22.153469,True,0.060163281722160414,False,False,0.19660430014828828,0.0003267615592674
9.159136,1,22.154473,True,0.09254476762359576,False,False,0.34463285009423855,0.0003259726713477349
10.23649,1,22.154473,True,0.0359693662050058,False,False,0.3410148979956844,0.00032651329836006854
10.186861,1,22.154473,True,0.03766609042337358,False,False,0.316206313512712,0.0003266077899733445
10.460398,1,22.154473,True,0.029092199557766825,False,False,0.35218658864605695,0.0003259749451556399
10.412989,1,22.154473,True,0.030442742865878343,False,False,0.3782166869491983,0.00032710431095346517
-4.5818815,1,23.352018,False,0.4575359832233479,False,False,0.32612011091936516,0.00032844364786484536
10.443092,1,23.352018,True,0.029609739593292578,False,False,0.310136316330446,0.00032679514010117947
10.285717,1,23.352018,True,0.03439613854303415,False,False,0.2895734082250262,0.00032659075924115934
10.736853,1,23.352018,True,0.021992805697446754,False,False,0.20301331243715262,0.00032677754311846014
9.437462,1,23.352018,True,0.07297484277681843,False,False,0.4212182545560746,0.0003252731716743282
10.105594,1,23.352018,True,0.04063893712671602,False,False,0.2050883313143719,0.00032756813189699564
9.188024,1,23.352018,True,0.09052997867645908,False,False,0.22535623444873848,0.00032639571558962466
10.344373,1,23.352018,True,0.032515978204784926,False,False,0.35190484502070873,0.000327349046923369
-1.0788926,1,24.48097,False,0.11206840102040047,False,False,0.2962815216634837,0.00032333297778248005
9.644862,1,24.48097,True,0.0610249626084317,False,False,0.3233886684049627,0.0003267544246716245
9.975051,1,24.481967,True,0.04553295026941343,False,False,0.4011018652774434,0.000326744099643474
10.400424,1,24.481967,True,0.030859085070097787,False,False,0.29869731991124815,0.0003268672788223965
10.289748,1,24.481967,True,0.034240454692633066,False,False,0.3311810387925476,0.00032645622198673046
-3.9586368,1,24.481967,False,0.39491923370104726,False,False,0.4724161003935289,0.00032854980032890143
10.618762,1,24.481967,True,0.024848665707364676,False,False,0.3171748481965103,0.0003268866045150534
10.565375,1,24.481967,True,0.02623040338111203,False,False,0.3294921129627428,0.0003266566889700327
10.2846775,1,25.600718,True,0.03433324489689834,False,False,0.4396718819958449,0.0003265125229353188
10.476456,1,25.600718,True,0.0286428125380115,False,False,0.34625919078222794,0.00032675341292610324
9.144652,1,25.600718,True,0.09362611595219857,False,False,0.3661998919466664,0.00032063885213890966
9.196874,1,25.600718,True,0.08975930222830086,False,False,0.29546774587320074,0.0003194247195127282
9.288024,1,25.600718,True,0.08292918503871448,False,False,0.43620135327106885,0.0003267244132077538
-3.5179694,1,25.600718,False,0.35119804838367236,False,False,0.3002641527721716,0.0003286937429431166
10.315383,1,25.600718,True,0.03335974697710814,False,False,0.44128587372611083,0.0003276477021175036
9.60322,1,25.600718,True,0.06329441871616838,False,False,0.31786355037420105,0.0003261711168505517
10.779423,1,26.723445,True,0.02092030950388443,False,False,0.35934653095067026,0.0003266475775489344
10.390438,1,26.723445,True,0.03113031357160563,False,False,0.34059359601515027,0.00032676058462170895
9.968652,1,26.723445,True,0.04591070168733414,False,False,0.2578806544848222,0.0003267916489907046
