policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_best,3,2029,True,0.008336419325248905,0.5468524606924673,-0.007719383620077425,False,3.151257262497189,67.31017698495896
ppo_best,4,2030,True,0.00923634529199552,0.5461472029234686,-0.008394404626895157,False,3.1586087931648907,66.85971997597449
ppo_best,5,2031,True,0.005189348066877146,0.5486900770097443,-0.005021298150757522,False,3.1392514798017963,68.88442850060902
ppo_best,6,2032,True,0.004928139086238934,0.5488609742322931,-0.004794702822262863,False,3.1345197445677453,69.01562886944261
ppo_best,7,2033,True,0.009469933695026725,0.5458813953007986,-0.008527411067839892,False,3.127732195751299,66.7423805884003
ppo_best,8,2034,True,0.008525100171758693,0.5467609798876859,-0.007885815217879798,False,3.1619289367211483,67.2156004589943
ppo_best,9,2035,True,0.007683320405855348,0.5469010365763309,-0.007030635686607166,False,3.150189786586613,67.63674571808737
ppo_best,10,2036,True,0.004722505167632636,0.5485747409036865,-0.004502298475966749,False,3.1304342660463105,69.1179889793694
ppo_best,11,2037,True,0.004551384000052118,0.5491302576759085,-0.004467509888697984,False,3.1286670407965245,69.20460256400932
ppo_best,12,2038,True,0.008819426713343924,0.5462864073229482,-0.00799946979374204,False,3.134409997186723,67.06808222586285
ppo_best,13,2039,True,0.0069823349359090835,0.5474175836143915,-0.0064872279726056435,False,3.1467694833467212,67.98747413956333
ppo_best,14,2040,True,0.004135718594139615,0.5494949802363042,-0.004104768364742244,False,3.119207943727474,69.4123884091502
ppo_best,15,2041,True,0.004475683888834048,0.5492361975294252,-0.004410028577992714,False,3.133056665571906,69.24184561248525
ppo_best,16,2042,True,0.009691146022290308,0.5456259700807029,-0.008647899946833723,False,3.1229629726028927,66.63154766373178
ppo_best,17,2043,True,0.004028609019145494,0.5495802762031208,-0.004006684734724417,False,3.114808475078449,69.46587647975149
ppo_best,18,2044,True,0.01027373641352905,0.5451935338983119,-0.009080062968283637,False,3.116670046811321,66.34046934533244
ppo_best,19,2045,True,0.0038565763094471086,0.5497492223093658,-0.0038484141383781528,False,3.111737169696313,69.55209677821153
ppo_best,20,2046,True,0.008348608372808597,0.5466881521387981,-0.007663610474624979,False,3.1526387973011802,67.30386686962456
ppo_best,21,2047,True,0.007240018198333814,0.5476240017332205,-0.00683904201979087,False,3.135784622248225,67.85904901227678
ppo_best,22,2048,True,0.003965511960766511,0.549684176787201,-0.003952915482177627,False,3.116374387462636,69.49733036162046
ppo_best,23,2049,True,0.007600377338705804,0.5468915449716589,-0.006935650151751712,False,3.123874524306347,67.67836076393634
ppo_best,24,2050,True,0.006825482003093418,0.5472029065908585,-0.006226031885164808,False,3.139549226312521,68.06520762451233
ppo_best,25,2051,True,0.010255692653507143,0.5449181693671228,-0.008908099080160181,False,3.125830443249395,66.34871127635566
ppo_best,26,2052,True,0.009230080134663761,0.5462246987625864,-0.008422676525849578,False,3.1610998591155637,66.86280076895383
ppo_best,27,2053,True,0.00450174406900421,0.5493167067579265,-0.004449585374858118,False,3.129046080782367,69.22912924434709
ppo_best,28,2054,True,0.008232476519026624,0.5466156817166571,-0.0075046691728120375,False,3.15264490752361,67.36132261541538
ppo_best,29,2055,True,0.006414921536487983,0.547827741868155,-0.006035935132846467,False,3.1377753314736965,68.27166310802298
ppo_best,30,2056,True,0.005557663916862569,0.5487198975167018,-0.0054082313046919395,False,3.1249077306504707,68.70111987300598
ppo_best,31,2057,True,0.004605008777425564,0.5486079018447743,-0.004389552205679237,False,3.1329151176402488,69.17663995505802
ppo_best,32,2058,True,0.00656896017601346,0.5475910412452056,-0.0061113137304306476,False,3.138438244334013,68.19449502678927
ppo_best,33,2059,True,0.0075250219923469605,0.5473681361346123,-0.007049769399020924,False,3.141294281757769,67.71602608377279
ppo_best,34,2060,True,0.004610725993101892,0.5492670736544866,-0.004552099862208395,False,3.1283408072801757,69.17440384410908
ppo_best,35,2061,True,0.005109970083883238,0.5482925609569449,-0.004816268905743593,False,3.1356229139288083,68.92411751566723
ppo_best,36,2062,True,0.054772558795432955,0.5081720894934275,-0.035361831112844244,False,3.11461710126246,44.07527328202931
ppo_best,37,2063,True,0.010395377144068997,0.5452050034074768,-0.009223441529338305,False,3.1403444770100966,66.27947089972773
ppo_best,38,2064,True,0.004383107912453251,0.5492121213595578,-0.004311714533702936,False,3.12727688061005,69.28814206589492
